j,xj,F(xj),S(xj),|F(xj)-S(xj)|,dF(xj),dS(xj),|dF(xj)-dS(xj)|,ddF(xj),ddS(xj),|ddF(xj)-ddS(xj)|
489,1.0227466410619206,-0.4037897763757314,-0.37384554692660776,0.029944229449123616,7.654404700905278,7.781337874788636,0.12693317388335768,69.53392498667537,57.9398270981752,11.594097888500173
490,1.0248424333591788,-0.3875961360670092,-0.3574102330811013,0.030185902985907898,7.798540952857133,7.901086278067349,0.1025453252102162,68.009265941729,56.335240555565775,11.674025386163223
491,1.0269382256564368,-0.371103786500841,-0.34072747540351744,0.030376311097323583,7.93945043965667,8.017471801229709,0.07802136157303874,66.45475801950438,54.73065401283847,11.724104006665911
492,1.0290340179536948,-0.3543195553632968,-0.3238043217921007,0.030515233571196065,8.077071316483384,8.130494444275346,0.053423127791962344,64.8710830529652,53.126067470119835,11.745015582845369
493,1.0311298102509527,-0.3372503984474923,-0.3066478201450953,0.030602578302396988,8.211343180973318,8.240154207204679,0.028811026231361225,63.25893568502808,51.52148092753533,11.737454757492749
494,1.0332256025482107,-0.31990339660258527,-0.2892650183607457,0.03063837824183957,8.34220709974735,8.346451090017851,0.00424399027050093,61.61902306346863,49.91689438491343,11.702128678555205
495,1.035321394845469,-0.30228575262785035,-0.27166296433729364,0.0306227882905567,8.469605634294288,8.449385092714573,0.020220541579714535,59.95206453033541,48.31230784217898,11.639756688156432
496,1.037417187142727,-0.28440478811320696,-0.2538487059729886,0.030556082140218377,8.593482866197302,8.548956215294652,0.04452665090265029,58.25879130600897,46.707721299476255,11.551070006532719
497,1.0395129794399849,-0.26626794022754524,-0.2358292911660731,0.030438649061472145,8.713784421692925,8.645164457758403,0.06861996393452152,56.53994616804105,45.10313475689302,11.436811411148028
498,1.0416087717372429,-0.24788275845632807,-0.21761176781479152,0.030270990641536544,8.83045749555138,8.738009820106022,0.09244767544535826,54.79628312492107,43.49854821424603,11.29773491067504
499,1.043704564034501,-0.22925690128983278,-0.19920318381738555,0.030053717472447228,8.943450874268205,8.827492302337056,0.11595857193114867,53.02856708490678,41.89396167152176,11.134605413385025
500,1.045800356331759,-0.21039813286354564,-0.1806105870721053,0.02978754579144033,9.052714958556587,8.913611904451624,0.1391030541049627,51.23757352007013,40.28937512891955,10.948198391150576
501,1.047896148629017,-0.19131431955213207,-0.16184102547719204,0.029473294074940037,9.158201785130911,8.99636862645011,0.1618331586808015,49.424088125700756,38.6847885862897,10.739299539411057
502,1.049991940926275,-0.1720134265185313,-0.1429015469308903,0.029111879587641,9.259865047771564,9.075762468332023,0.184102579439541,47.58890647522186,37.0802020435549,10.508704431666963
503,1.0520877332235332,-0.15250351421963626,-0.12379919933144334,0.028704314888192917,9.357660117662128,9.151793430097422,0.20586668756470594,45.732833670764684,35.47561550088911,10.257218169875571
504,1.0541835255207912,-0.13279273487015603,-0.10454103057709951,0.028251704293056512,9.45154406298963,9.22446151174653,0.22708255124310028,43.85668398956115,33.871028958261135,9.985655031300013
505,1.0562793178180492,-0.11288932886613862,-0.08513408856610116,0.027755240300037454,9.541475667799695,9.293766713279274,0.2477089545204212,41.961280526302694,32.26644241562408,9.694838110678617
506,1.0583751101153072,-0.09280162116980012,-0.06558542119669286,0.027216199973107258,9.627415450097859,9.359709034695696,0.2677064154021629,40.047454831629565,30.66185587294641,9.385598958683154
507,1.0604709024125654,-0.07253801765719459,-0.04590207636711674,0.026635941290077847,9.709325679189444,9.422288475995591,0.2870372031938526,38.11604654690437,29.057269330236547,9.058777216667824
508,1.0625666947098233,-0.05210700143036712,-0.026091101975622366,0.02601589945474475,9.78717039225013,9.481505037179023,0.3056653550711079,36.16790303543377,27.45268278762688,8.715220247806887
509,1.0646624870070813,-0.03151712909555804,-0.006159545920451648,0.02535758317510639,9.86091541012022,9.537358718246342,0.32355669187387903,34.203879010295445,25.848096245002537,8.355782765292908
510,1.0667582793043393,-0.010777027009156781,0.013885543900151509,0.02466257090930829,9.93052835231534,9.589849519197141,0.3406788331181989,32.22483615893998,24.243509702262486,7.981326456677493
511,1.0688540716015975,0.010104612506986743,0.03403711958794353,0.02393250708095679,9.995978651247214,9.638977440031349,0.3570012112158647,30.23164276472848,22.638923159615764,7.592719605112716
512,1.0709498638988555,0.031119034979225912,0.05428813324467596,0.02316909826545005,10.0572375656482,9.684742480749422,0.3724950848987767,28.225173325572673,21.03433661703712,7.190836708535553
513,1.0730456561961135,0.05225742762307756,0.07463153697210712,0.02237410934902956,10.11427819319368,9.727144641351185,0.38713355184249565,26.20630816984544,19.429750074328442,6.776558095516997
514,1.0751414484933715,0.07351092320978309,0.09506028287199209,0.021549359662209,10.167075482316752,9.766183921836273,0.40089156048047947,24.175933069731208,17.825163531605355,6.350769538125853
515,1.0772372407906294,0.09487060395677821,0.11556732304608552,0.020696719089307314,10.215606243210042,9.80186032220499,0.41374592100505225,22.134938852185496,16.220576988992445,5.914361863193051
516,1.0793330330878876,0.11632750544038314,0.13614560959614597,0.019818104155762822,10.259849158009855,9.834173842457497,0.4256753155523576,20.0842210076724,14.615990446376237,5.4682305612961635
517,1.0814288253851456,0.1378726205289412,0.1567880946239244,0.018915474094983203,10.299784790158078,9.863124482593616,0.4366603075644626,18.02467929685727,13.011403903689523,5.013275393167746
518,1.0835246176824036,0.15949690333475658,0.1774877302311786,0.017990826896422007,10.335395592937875,9.888712242613227,0.4466833503246477,15.957217355419502,11.406817361017291,4.550399994402211
519,1.0856204099796616,0.18119127318301476,0.1982374685196634,0.01704619533664864,10.366665917179276,9.910937122516513,0.45572879466276284,13.882742297166992,9.802230818353864,4.080511478813127
520,1.0877162022769198,0.2029466185960013,0.21903026159113737,0.016083642995136066,10.393582018131367,9.929799122303331,0.4637828958280359,11.802164315620848,8.197644275664766,3.604520039956082
521,1.0898119945741778,0.22475380129082478,0.23985906154735037,0.015105260256525588,10.416132061498026,9.945298241973713,0.47083381952431225,9.716396284249562,6.593057733028143,3.123338551221419
522,1.0919077868714357,0.24660366018894792,0.26071682049006106,0.014113160301113148,10.434306128634608,9.957434481527846,0.476871647106762,7.626353355522575,4.988471190404647,2.6378821651179276
523,1.0940035791686937,0.26848701543569287,0.28159649052102453,0.013109475085331668,10.448096220903194,9.9662078409656,0.4818883799375939,5.53295255896621,3.3838846477424074,2.1490679112238027
524,1.096099371465952,0.2903946724280031,0.3024910237419989,0.012096351313995779,10.457496263184584,9.971618320286943,0.4858779428976412,3.437112398394115,1.7792981050473762,1.6578142933467388
525,1.09819516376321,0.3123174258486842,0.32339337225473463,0.011075946406050419,10.462502106545465,9.973665919491769,0.48883618705369614,1.3397524484896677,0.17471156237227217,1.1650408861173955
526,1.100290956060468,0.3342460637053505,0.34429648816098946,0.010050424455638973,10.463111530059557,9.972350638580266,0.49076089147929025,-0.7582070490819941,-1.4298749802419,0.6716679311599059
527,1.1023867483577259,0.3561713713722916,0.3651933235625191,0.0090219521902275,10.459324241781971,9.967672477552503,0.4916517642294682,-2.8558455898541557,-3.0344615229071903,0.17861593305303458
528,1.104482540654984,0.37808413563349547,0.3860768305610815,0.00799269492758603,10.451141878876323,9.959631436408197,0.49151044246812603,-4.9522428108541385,-4.639048065608154,0.31319474524598423
529,1.106578332952242,0.3999751487250566,0.4069399612584268,0.006964812533370224,10.43856800689458,9.94822751514748,0.4903404917470997,-7.046478894837649,-6.243634608239525,0.8028442865981242
530,1.1086741252495,0.4218352123751804,0.4277756677563135,0.005940455381133081,10.421608118209917,9.933460713770513,0.4881474044394043,-9.13763497428254,-7.8482211508880235,1.2894138233945158
531,1.110769917546758,0.4436551418400244,0.4485769021564968,0.004921760316472401,10.400269629603308,9.915331032277063,0.484938597326245,-11.224793534966322,-9.452807693565264,1.771985841401058
532,1.1128657098440162,0.46542576993358603,0.4693366165607343,0.003910846627148246,10.374561879004883,9.89383847066724,0.48072340833764216,-13.30703881894838,-11.057394236226816,2.2496445827215634
533,1.1149615021412742,0.4871379510498768,0.4900477630707772,0.002909812020900404,10.344496121391503,9.868983028941003,0.4755130924505,-15.3834572267808,-12.66198077889031,2.72147644789049
534,1.1170572944385322,0.5087825651756244,0.5107032937883829,0.0019207286127584933,10.310085523842348,9.840764707098387,0.4693208167439611,-17.453137718771877,-14.266567321516773,3.186570397255105
535,1.1191530867357902,0.530350521891729,0.5312961608153072,0.0009456389235781293,10.271345159754674,9.809183505139508,0.4621616546151657,-19.515172215125254,-15.87115386417629,3.644018350948965
536,1.1212488790330482,0.5518327643617158,0.5518193162533057,1.3448108410085702e-05,10.228292002222304,9.774239423064113,0.45405257915819064,-21.568655994778382,-17.475740406884466,4.092915587893916
537,1.1233446713303064,0.5732202733054318,0.5722657122041355,0.0009545611012963251,10.18094491657977,9.735932460872247,0.44501245570752346,-23.612688092765733,-19.08032694954051,4.5323611432252235
538,1.1254404636275643,0.5945040709562539,0.5926283007695479,0.0018757701867060383,10.129324652115326,9.694262618564087,0.4350620335512385,-25.646371695932945,-20.684913492185782,4.9614582037471635
539,1.1275362559248223,0.615675225000063,0.6129000340513007,0.0027751909487623294,10.073453832956519,9.649229896139506,0.42422393681701287,-27.668814536827455,-22.289500034846146,5.379314501981309
540,1.1296320482220803,0.6367248524942412,0.6330738641511491,0.0036509883430920764,10.013356948132321,9.600834293598563,0.4125226545337579,-29.6791292855918,-23.89408657748109,5.7850427081107085
541,1.1317278405193385,0.6576441237649873,0.6531427431708511,0.004501380594136184,9.949060340816189,9.5490758109413,0.39998452987488875,-31.676433939688312,-25.49867312014815,6.177760819540161
542,1.1338236328165965,0.678424266281238,0.6730996232121578,0.005324643069080204,9.880592196754717,9.493954448167546,0.38663774858717126,-33.65985221128478,-27.103259662844195,6.556592548440584
543,1.1359194251138545,0.6990565685034841,0.6929374563768265,0.006119112126657611,9.807982531887065,9.435470205277356,0.37251232660970857,-35.62851391212924,-28.707846205492693,6.92066770663655
544,1.1380152174111124,0.7195323837058019,0.7126491947666127,0.006883188939189155,9.73126317916049,9.37362308227087,0.35764009688961984,-37.58155533574656,-30.312432748121363,7.269122587625194
545,1.1401110097083706,0.7398431337694081,0.7322277904832744,0.00761534328613378,9.650467774547868,9.308413079148023,0.34205469539984534,-39.51811963678725,-31.917019290788,7.601100345999246
546,1.1422068020056286,0.75998031294608,0.7516661956285625,0.008314117317517522,9.565631742273332,9.239840195908727,0.3257915463646057,-41.437357207362794,-33.52160583347167,7.915751373891126
547,1.1443025943028866,0.7799354915897929,0.7709573623042347,0.00897812928555819,9.47679227925242,9.167904432553007,0.30888784669941316,-43.33842605020278,-35.126192376126525,8.212233674076252
548,1.1463983866001446,0.7997003198549313,0.7900942426120463,0.00960607724288498,9.383988338753682,9.09260578908095,0.2913825496727309,-45.22049214846924,-36.73077891877986,8.489713229689379
549,1.1484941788974028,0.819266531359443,0.8090697886537551,0.010196742705687933,9.287260613288854,9.01394426549247,0.2733163477963849,-47.08272983206546,-38.33536546145328,8.747364370612182
550,1.1505899711946608,0.8386259468113231,0.827876952531112,0.010748994280211033,9.18665151673924,8.931919861787575,0.25473165495166405,-48.92432214027769,-39.93995200411271,8.984370136164976
551,1.1526857634919188,0.8577704775968755,0.8465086863458751,0.011261791251000464,9.082205165725846,8.846532577966324,0.23567258775952205,-50.74446118059458,-41.5445385467468,9.199922633847777
552,1.1547815557891767,0.8766921293291134,0.8649579421997993,0.011734187129314178,8.973967360231853,8.757782414028757,0.21618494620309647,-52.54234848354057,-43.14912508939301,9.393223394147562
553,1.156877348086435,0.8953830053547911,0.8832176721946428,0.01216533316014834,8.861985563485623,8.665669369974772,0.19631619351085128,-54.317195353372306,-44.75371163208847,9.563483721283838
554,1.158973140383693,0.9138353102184881,0.9012808284321563,0.012554481786331784,8.746308881113304,8.570193445804275,0.17611543530902907,-56.06822321448051,-46.35829817477324,9.709925039707272
555,1.161068932680951,0.9320413530822775,0.9191403630140976,0.012900990068179907,8.626988039569882,8.471354641517415,0.15563339805246734,-57.79466395334992,-47.962884717418774,9.831779235931144
556,1.1631647249782089,0.9499935510994046,0.936789228042222,0.013204323057182665,8.504075363858577,8.369152957114197,0.13492240674437994,-59.49576025592052,-49.56747126004058,9.928288995879946
557,1.1652605172754669,0.9676844327405605,0.9542203756182852,0.013464057122275275,8.377624754547973,8.263588392594716,0.11403636195325717,-61.170765940208305,-51.172057802692294,9.998708137516012
558,1.167356309572725,0.9851066410712483,0.9714267578440448,0.013679883227203593,8.247691664097212,8.15466094795874,0.0930307161384718,-62.818946284034986,-52.776644345387325,10.042301938647661
559,1.169452101869983,1.0022529369788145,0.9884013268212518,0.013851610157562644,8.114333072499623,8.042370623206331,0.07196244929329154,-64.43957834772456,-54.38123088805388,10.058347459670685
560,1.171547894167241,1.0191162023477365,1.0051370346516642,0.013979167696072325,7.97760746225536,7.926717418337558,0.05089004391780172,-66.03195129162536,-55.98581743070958,10.04613386091578
561,1.173643686464499,1.0356894431817656,1.0216268334370369,0.014062609744728727,7.83757479268415,7.8077013333523855,0.029873459331764884,-67.5953666883174,-57.590403973367536,10.004962714949862
562,1.1757394787617572,1.0519657926715458,1.0378636752791275,0.01410211739241829,7.694296473589424,7.685322368250827,0.008974105338596772,-69.12913882936786,-59.19499051601086,9.934148313357
563,1.1778352710590152,1.0679385142063642,1.0538405122796877,0.01409800192667654,7.5478353382854735,7.559580523032943,0.011745184747469217,-70.6325950264991,-60.79957705867182,9.833017967827281
564,1.1799310633562732,1.0836010043287365,1.0695502965404753,0.01405070778826123,7.398255615999146,7.430475797698612,0.03222018169946672,-72.10507590704067,-62.40416360135316,9.70091230568751
565,1.1820268556535312,1.098946795630484,1.0849859801632449,0.01396081546723904,7.245622903658694,7.298008192247857,0.05238528858916336,-73.54593570353022,-64.00875014399149,9.537185559538727
566,1.1841226479507894,1.1139695595890684,1.1001405152497543,0.01382904433931409,7.090004137081766,7.162177706680822,0.07217356959905619,-74.95454253734013,-65.61333668666681,9.341205850673319
